process_id,timestamp,checkpoint_path,task_id,repeat_idx,dataset_shape,num_features,n_train,n_test,mse_lr,r2_lr,mse_rf,r2_rf,mse_ridge,r2_ridge,mse_lasso,r2_lasso,mse_enet,r2_enet,mse_huber,r2_huber,mse_bayesridge,r2_bayesridge,mse_svr,r2_svr,mse_knn,r2_knn,mse_dtr,r2_dtr,mse_extratrees,r2_extratrees,mse_gbrt,r2_gbrt,mse_adaboost,r2_adaboost,mse_mlp,r2_mlp,mse_pfn,r2_pfn,model,metric,mean,median,std,iqr,ci95_mean_low,ci95_mean_high,ci95_median_low,ci95_median_high,avg_rank_mse,avg_rank_r2
2210,2025-11-18T17:01:33.216745,final_model_with_bardist.pt,361081,4.0,"(10692, 9)",50,10000,10000,3.342916488647461,-188.99322509765625,0.21527507517611857,-11.235066028918423,2.734156608581543,-154.39462280273438,0.21163465082645416,-11.02816390991211,0.21163465082645416,-11.02816390991211,3.584555322431298,-202.72665538905446,3.33768630027771,-188.6959686279297,0.29727733866402195,-15.895629298839257,0.005973089020699263,0.6605221033096313,0.3137169424369288,-16.829967087299988,0.23382098626538728,-12.289114885052909,0.6385267323851489,-35.29039137749881,0.20971250617055384,-10.918919819154844,0.1747431457042694,-8.931450843811035,0.05151059105992317,-1.9275822639465332,,,,,,,,,,,,
2210,2025-11-18T17:02:36.515310,final_model_with_bardist.pt,361082,0.0,"(17379, 7)",50,10000,10000,0.1386861950159073,0.20219957828521729,0.09962396840395411,0.42690732824251054,0.13889507949352264,0.2009979486465454,0.1992141604423523,-0.14599108695983887,0.1992141604423523,-0.14599108695983887,0.16185698964052755,0.0689082544915709,0.1392941176891327,0.19870245456695557,0.08486717587748709,0.5117966354147822,0.11608896404504776,0.3321914076805115,0.17515828564070507,-0.007608224270545749,0.06898426825660911,0.6031639851555407,0.09930509699361119,0.42874165457409696,0.06660529572018203,0.6168491630176642,0.07420482486486435,0.5731323957443237,0.11616022884845734,0.3317815065383911,,,,,,,,,,,,
2210,2025-11-18T17:03:42.471156,final_model_with_bardist.pt,361082,1.0,"(17379, 7)",50,10000,10000,0.13715322315692902,0.2048889398574829,0.1018504899416656,0.4095475783480117,0.13728967308998108,0.2040979266166687,0.1955493688583374,-0.13364791870117188,0.1955493688583374,-0.13364791870117188,0.15920920200485897,0.0770249713389618,0.13756410777568817,0.2025068998336792,0.07284449664064344,0.5777024787006668,0.12090758234262466,0.2990689277648926,0.1384815893860108,0.19718805619867008,0.09073222772665644,0.474002887823439,0.09609736234847846,0.44289987858157753,0.06690214737521237,0.612151743658403,0.08055903017520905,0.5329793691635132,0.09502273797988892,0.44912970066070557,,,,,,,,,,,,
2210,2025-11-18T17:04:39.194184,final_model_with_bardist.pt,361082,2.0,"(17379, 7)",50,10000,10000,0.14200866222381592,0.19522058963775635,0.09248710285281768,0.4758648990195311,0.14206057786941528,0.19492626190185547,0.19958584010601044,-0.13107597827911377,0.19958584010601044,-0.13107597827911377,0.1641647942519847,0.06965913777587296,0.14217768609523773,0.19426268339157104,0.08032603038926234,0.5447831021754881,0.11171852797269821,0.3668782114982605,0.24812827285010589,-0.40617159944304015,0.08590024348903863,0.513193392304401,0.09699461016775092,0.4503203341147092,0.07327561540892259,0.5847386187144301,0.09181365370750427,0.47968143224716187,0.10926905274391174,0.38075965642929077,,,,,,,,,,,,
2210,2025-11-18T17:05:39.625252,final_model_with_bardist.pt,361082,3.0,"(17379, 7)",50,10000,10000,0.14519992470741272,0.1751006841659546,0.12609999064816207,0.28360988221760053,0.14540231227874756,0.1739509105682373,0.20359086990356445,-0.1566256284713745,0.20359086990356445,-0.1566256284713745,0.1676094912030336,0.047789119355185594,0.14578653872013092,0.17176812887191772,0.09209994346582066,0.47676848342261746,0.11631794273853302,0.33918291330337524,0.11385445062195747,0.3531783557487258,0.10872011723249685,0.3823471580833151,0.09112428847749138,0.48231130375441567,0.07634983882776084,0.5662468351556218,0.09172219038009644,0.4789145588874817,0.1035928726196289,0.4114757180213928,,,,,,,,,,,,
2210,2025-11-18T17:06:43.157602,final_model_with_bardist.pt,361082,4.0,"(17379, 7)",50,10000,10000,0.1430884599685669,0.17436647415161133,0.10783989569411617,0.37775398349644185,0.1431388407945633,0.17407578229904175,0.19895394146442413,-0.14798235893249512,0.19895394146442413,-0.14798235893249512,0.16509012753704627,0.047414933380761304,0.14324678480625153,0.1734529733657837,0.0828364221639077,0.5220263022221104,0.11639547348022461,0.3283874988555908,0.11334572074866987,0.34598487165049585,0.09773067325614271,0.43608511736381805,0.09521301254343295,0.45061224889809526,0.07869881423471413,0.545900676684573,0.08745599538087845,0.49537092447280884,0.11957339942455292,0.3100505471229553,,,,,,,,,,,,
2210,2025-11-18T17:07:39.752441,final_model_with_bardist.pt,361083,0.0,"(581835, 10)",50,10000,10000,0.04935300350189209,0.32773923873901367,0.032491824598248266,0.5574134243162473,0.049432579427957535,0.3266552686691284,0.07341493666172028,-1.9788742065429688e-05,0.07341493666172028,-1.9788742065429688e-05,0.05415902459915042,0.26227420170788407,0.049370069056749344,0.32750678062438965,0.04620397588975426,0.37063369863434836,0.06315348297357559,0.13975632190704346,0.058084670273167945,0.20880111739532048,0.034506742958903415,0.529967264288264,0.038826560471257494,0.4711249781436264,0.0568126087368576,0.22612847177987427,0.04303872585296631,0.4137490391731262,0.04997150972485542,0.31931430101394653,,,,,,,,,,,,
2210,2025-11-18T17:08:35.318751,final_model_with_bardist.pt,361083,1.0,"(581835, 10)",50,10000,10000,0.05169038847088814,0.29732829332351685,0.03428952339957883,0.5338731523428785,0.05165413022041321,0.2978211045265198,0.07361026108264923,-0.0006473064422607422,0.07361026108264923,-0.0006473064422607422,0.058577089830373553,0.20371146867863943,0.05167820304632187,0.2974938750267029,0.04616367502563735,0.3724576435427379,0.06313195824623108,0.14179319143295288,0.06391170670770717,0.13119345437108165,0.03647018626383271,0.5042295351110888,0.04018757308683774,0.45369591348161054,0.054761820611694455,0.25557568951199117,0.041362542659044266,0.4377235174179077,0.05086169019341469,0.3085934519767761,,,,,,,,,,,,
2210,2025-11-18T17:09:32.327757,final_model_with_bardist.pt,361083,2.0,"(581835, 10)",50,10000,10000,0.04532277211546898,0.3161569833755493,0.030720720226104788,0.5364769134389712,0.04533315449953079,0.3160003423690796,0.06627697497606277,-6.079673767089844e-06,0.06627697497606277,-6.079673767089844e-06,0.049882184926669675,0.24736320791169053,0.045324891805648804,0.3161250352859497,0.042406339826711874,0.36016091479748236,0.0571419857442379,0.13782531023025513,0.052919001558363404,0.2015428427613184,0.03291637747572328,0.5033482036339048,0.037298828551384944,0.4372245179148685,0.050361483736697986,0.24013140923723875,0.03832697868347168,0.4217115640640259,0.04614218324422836,0.3037934899330139,,,,,,,,,,,,
2210,2025-11-18T17:10:25.886156,final_model_with_bardist.pt,361083,3.0,"(581835, 10)",50,10000,10000,0.031938474625349045,0.3011818528175354,0.021670873324202134,0.5258383419760533,0.0320320725440979,0.29913395643234253,0.045706987380981445,-7.510185241699219e-05,0.045706987380981445,-7.510185241699219e-05,0.03535475261430827,0.22643320055288663,0.031946081668138504,0.30101537704467773,0.03074712027943831,0.32724882319910154,0.04223877564072609,0.07580983638763428,0.03942799514713779,0.13731009951278517,0.02272246304810846,0.5028294156818138,0.02520224000084699,0.4485715584256914,0.03447414145492644,0.24570109258290262,0.030361358076334,0.33568936586380005,0.03300079330801964,0.2779381275177002,,,,,,,,,,,,
